         8319170 function calls (8259836 primitive calls) in 50.108 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 trirefine.py:12(TriRefiner)
        1    0.000    0.000    0.000    0.000 trirefine.py:47(UniformTriRefiner)
        1    0.000    0.000    0.000    0.000 tritools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tritools.py:11(TriAnalyzer)
        1    0.000    0.000    0.000    0.000 tsv.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tsv.py:113(_TsvBase)
      123    0.000    0.000    0.000    0.000 tsv.py:114(__init__)
        1    0.000    0.000    0.000    0.000 tsv.py:132(TsvDocs)
       13    0.000    0.000    0.000    0.000 tsv.py:133(__init__)
        1    0.000    0.000    0.000    0.000 tsv.py:175(TsvQueries)
      108    0.000    0.000    0.000    0.000 tsv.py:176(__init__)
        1    0.000    0.000    0.000    0.000 tsv.py:197(TsvDocPairs)
        2    0.000    0.000    0.000    0.000 tsv.py:198(__init__)
        1    0.000    0.000    0.000    0.000 tsv.py:83(TsvIter)
        1    0.000    0.000    0.000    0.000 tsv.py:9(FileLineIter)
        1    0.000    0.000    0.001    0.001 tweets2013_ia.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tweets2013_ia.py:128(TweetWriter)
        1    0.000    0.000    0.000    0.000 tweets2013_ia.py:156(Tweets2013IaDocIter)
        1    0.000    0.000    0.000    0.000 tweets2013_ia.py:221(TweetsDocstore)
        1    0.000    0.000    0.000    0.000 tweets2013_ia.py:273(Tweets2013IaDocs)
        1    0.000    0.000    0.000    0.000 tweets2013_ia.py:274(__init__)
        1    0.000    0.000    0.000    0.000 tweets2013_ia.py:395(_init)
        1    0.000    0.000    0.000    0.000 tweets2013_ia.py:49(TweetDoc)
        1    0.000    0.000    0.000    0.000 tweets2013_ia.py:61(TrecMb13Query)
        1    0.000    0.000    0.000    0.000 tweets2013_ia.py:68(TrecMb14Query)
        1    0.000    0.000    0.002    0.002 twodim_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 twodim_base.py:152(eye)
        1    0.000    0.000    0.003    0.003 type_check.py:1(<module>)
        1    0.000    0.000    0.000    0.000 types.py:100(prepare_class)
        1    0.000    0.000    0.000    0.000 types.py:132(_calculate_meta)
     4794    0.002    0.000    0.002    0.000 types.py:171(__get__)
        1    0.000    0.000    0.000    0.000 types.py:69(new_class)
        8    0.000    0.000    0.000    0.000 types.py:79(resolve_bases)
        1    0.000    0.000    0.003    0.003 typing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typing.py:1006(_ProtocolMeta)
        1    0.000    0.000    0.000    0.000 typing.py:1026(Protocol)
       13    0.000    0.000    0.000    0.000 typing.py:1060(__init_subclass__)
       31    0.000    0.000    0.000    0.000 typing.py:1065(<genexpr>)
        7    0.000    0.000    0.000    0.000 typing.py:1124(runtime_checkable)
      675    0.000    0.000    0.000    0.000 typing.py:1149(cast)
     1416    0.002    0.000    0.006    0.000 typing.py:120(_type_check)
      142    0.000    0.000    0.000    0.000 typing.py:1362(overload)
      359    0.000    0.000    0.000    0.000 typing.py:1391(final)
       38    0.000    0.000    0.001    0.000 typing.py:1435(_alias)
        1    0.000    0.000    0.000    0.000 typing.py:1521(SupportsInt)
   114/30    0.000    0.000    0.000    0.000 typing.py:153(_type_repr)
        1    0.000    0.000    0.000    0.000 typing.py:1531(SupportsFloat)
        1    0.000    0.000    0.000    0.000 typing.py:1541(SupportsComplex)
        1    0.000    0.000    0.000    0.000 typing.py:1551(SupportsBytes)
        1    0.000    0.000    0.000    0.000 typing.py:1561(SupportsIndex)
        1    0.000    0.000    0.000    0.000 typing.py:1571(SupportsAbs)
        1    0.000    0.000    0.000    0.000 typing.py:1581(SupportsRound)
      111    0.002    0.000    0.016    0.000 typing.py:1591(_make_nmtuple)
      111    0.000    0.000    0.002    0.000 typing.py:1593(<listcomp>)
      111    0.000    0.000    0.000    0.000 typing.py:1594(<listcomp>)
        1    0.000    0.000    0.000    0.000 typing.py:1613(NamedTupleMeta)
      106    0.001    0.000    0.016    0.000 typing.py:1615(__new__)
        1    0.000    0.000    0.000    0.000 typing.py:1644(NamedTuple)
        6    0.000    0.000    0.001    0.000 typing.py:1670(__new__)
      515    0.001    0.000    0.001    0.000 typing.py:172(_collect_type_vars)
        1    0.000    0.000    0.000    0.000 typing.py:1734(_TypedDictMeta)
        1    0.000    0.000    0.000    0.000 typing.py:1735(__new__)
        1    0.000    0.000    0.000    0.000 typing.py:1749(<dictcomp>)
        1    0.000    0.000    0.000    0.000 typing.py:1760(TypedDict)
      283    0.000    0.000    0.000    0.000 typing.py:183(<listcomp>)
        1    0.000    0.000    0.000    0.000 typing.py:1838(IO)
      155    0.001    0.000    0.003    0.000 typing.py:187(_subs_tvars)
        1    0.000    0.000    0.000    0.000 typing.py:1937(BinaryIO)
        1    0.000    0.000    0.000    0.000 typing.py:1951(TextIO)
        1    0.000    0.000    0.000    0.000 typing.py:1986(io)
        1    0.000    0.000    0.000    0.000 typing.py:2001(re)
      168    0.000    0.000    0.000    0.000 typing.py:206(_check_generic)
      152    0.001    0.000    0.001    0.000 typing.py:219(_remove_dups_flatten)
        4    0.000    0.000    0.000    0.000 typing.py:248(_tp_cache)
  890/853    0.001    0.000    0.020    0.000 typing.py:255(inner)
        1    0.000    0.000    0.000    0.000 typing.py:281(_Final)
        5    0.000    0.000    0.000    0.000 typing.py:286(__init_subclass__)
        1    0.000    0.000    0.000    0.000 typing.py:290(_Immutable)
        1    0.000    0.000    0.000    0.000 typing.py:300(_SpecialForm)
        7    0.000    0.000    0.000    0.000 typing.py:307(__new__)
        7    0.000    0.000    0.000    0.000 typing.py:320(__init__)
     1118    0.000    0.000    0.000    0.000 typing.py:324(__eq__)
     1288    0.000    0.000    0.001    0.000 typing.py:329(__hash__)
       55    0.000    0.000    0.000    0.000 typing.py:332(__repr__)
  195/158    0.001    0.000    0.007    0.000 typing.py:347(__getitem__)
      528    0.000    0.000    0.002    0.000 typing.py:358(<genexpr>)
        1    0.000    0.000    0.000    0.000 typing.py:489(ForwardRef)
      110    0.000    0.000    0.002    0.000 typing.py:496(__init__)
        5    0.000    0.000    0.000    0.000 typing.py:524(__eq__)
      164    0.000    0.000    0.000    0.000 typing.py:532(__hash__)
        1    0.000    0.000    0.000    0.000 typing.py:539(TypeVar)
       54    0.000    0.000    0.001    0.000 typing.py:586(__init__)
       64    0.000    0.000    0.000    0.000 typing.py:598(<genexpr>)
     3608    0.001    0.000    0.002    0.000 typing.py:646(_is_dunder)
        1    0.000    0.000    0.000    0.000 typing.py:650(_GenericAlias)
      489    0.002    0.000    0.008    0.000 typing.py:659(__init__)
     1482    0.000    0.000    0.000    0.000 typing.py:669(<genexpr>)
      155    0.002    0.000    0.006    0.000 typing.py:677(__getitem__)
      351    0.000    0.000    0.001    0.000 typing.py:685(<genexpr>)
      269    0.000    0.000    0.005    0.000 typing.py:689(copy_with)
    49/14    0.000    0.000    0.000    0.000 typing.py:693(__repr__)
    48/13    0.000    0.000    0.000    0.000 typing.py:701(<listcomp>)
      837    0.000    0.000    0.000    0.000 typing.py:711(__eq__)
1939/1111    0.001    0.000    0.002    0.000 typing.py:720(__hash__)
       29    0.000    0.000    0.000    0.000 typing.py:736(__mro_entries__)
        8    0.000    0.000    0.000    0.000 typing.py:742(<genexpr>)
        2    0.000    0.000    0.000    0.000 typing.py:755(__getattr__)
     3606    0.003    0.000    0.005    0.000 typing.py:762(__setattr__)
       22    0.000    0.000    0.000    0.000 typing.py:768(__instancecheck__)
       22    0.000    0.000    0.000    0.000 typing.py:771(__subclasscheck__)
        1    0.000    0.000    0.000    0.000 typing.py:798(_VariadicGenericAlias)
      178    0.000    0.000    0.004    0.000 typing.py:802(__getitem__)
      114    0.000    0.000    0.003    0.000 typing.py:818(__getitem_inner__)
      200    0.000    0.000    0.001    0.000 typing.py:830(<genexpr>)
       81    0.000    0.000    0.000    0.000 typing.py:839(<genexpr>)
        1    0.000    0.000    0.000    0.000 typing.py:845(Generic)
        3    0.000    0.000    0.000    0.000 typing.py:868(__new__)
       22    0.000    0.000    0.001    0.000 typing.py:878(__class_getitem__)
       53    0.000    0.000    0.000    0.000 typing.py:886(<genexpr>)
       22    0.000    0.000    0.000    0.000 typing.py:889(<genexpr>)
       46    0.000    0.000    0.000    0.000 typing.py:900(__init_subclass__)
        1    0.000    0.000    0.000    0.000 typing.py:936(_TypingEmpty)
        1    0.000    0.000    0.000    0.000 typing.py:943(_TypingEllipsis)
        1    0.000    0.000    0.000    0.000 tz.py:1036(tzstr)
        1    0.000    0.000    0.000    0.000 tz.py:1156(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 tz.py:1167(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 tz.py:1253(tzical)
        1    0.000    0.000    0.000    0.000 tz.py:132(tzoffset)
        1    0.000    0.000    0.000    0.000 tz.py:1470(__get_gettz)
        1    0.000    0.000    0.000    0.000 tz.py:1475(GettzFunc)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:1552(__call__)
        1    0.000    0.000    0.000    0.000 tz.py:1590(nocache)
        1    0.000    0.000    0.000    0.000 tz.py:1818(_get_supported_offset)
        1    0.000    0.000    0.001    0.001 tz.py:2(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:201(tzlocal)
        1    0.000    0.000    0.000    0.000 tz.py:328(_ttinfo)
        1    0.000    0.000    0.000    0.000 tz.py:332(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:373(_tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:381(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:386(tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
        1    0.000    0.000    0.000    0.000 tz.py:458(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:482(_set_tzdata)
        1    0.000    0.000    0.000    0.000 tz.py:488(_read_tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:627(<listcomp>)
        1    0.000    0.000    0.000    0.000 tz.py:874(tzrange)
        1    0.000    0.000    0.000    0.000 tzfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tzfile.py:12(_byte_string)
        1    0.000    0.000    0.000    0.000 tzinfo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tzinfo.py:156(DstTzInfo)
        1    0.000    0.000    0.000    0.000 tzinfo.py:18(memorized_timedelta)
        1    0.000    0.000    0.000    0.000 tzinfo.py:66(BaseTzInfo)
        1    0.000    0.000    0.000    0.000 tzinfo.py:76(StaticTzInfo)
        1    0.000    0.000    0.000    0.000 ufunclike.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ufunclike.py:16(_deprecate_out_named_y)
        3    0.000    0.000    0.000    0.000 ufunclike.py:41(_fix_out_named_y)
        3    0.000    0.000    0.000    0.000 ufunclike.py:58(_fix_and_maybe_deprecate_out_named_y)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unicode.py:111(<listcomp>)
        1    0.000    0.000    0.000    0.000 unicode.py:118(pyparsing_unicode)
        1    0.000    0.000    0.000    0.000 unicode.py:125(Latin1)
        1    0.000    0.000    0.000    0.000 unicode.py:132(LatinA)
        1    0.000    0.000    0.000    0.000 unicode.py:138(LatinB)
     10/3    0.000    0.000    0.001    0.000 unicode.py:14(__get__)
        1    0.000    0.000    0.000    0.000 unicode.py:144(Greek)
       44    0.000    0.000    0.000    0.000 unicode.py:17(<genexpr>)
        1    0.000    0.000    0.000    0.000 unicode.py:184(Cyrillic)
        1    0.000    0.000    0.000    0.000 unicode.py:197(Chinese)
        1    0.000    0.000    0.000    0.000 unicode.py:220(Japanese)
        1    0.000    0.000    0.000    0.000 unicode.py:224(Kanji)
        1    0.000    0.000    0.000    0.000 unicode.py:231(Hiragana)
        1    0.000    0.000    0.000    0.000 unicode.py:243(Katakana)
        1    0.000    0.000    0.000    0.000 unicode.py:257(Hangul)
        1    0.000    0.000    0.000    0.000 unicode.py:279(CJK)
        1    0.000    0.000    0.000    0.000 unicode.py:283(Thai)
        1    0.000    0.000    0.000    0.000 unicode.py:287(Arabic)
        1    0.000    0.000    0.000    0.000 unicode.py:295(Hebrew)
        1    0.000    0.000    0.000    0.000 unicode.py:3(<module>)
        1    0.000    0.000    0.000    0.000 unicode.py:309(Devanagari)
        1    0.000    0.000    0.000    0.000 unicode.py:31(unicode_set)
        2    0.000    0.000    0.001    0.000 unicode.py:55(_chars_for_ranges)
        2    0.000    0.000    0.000    0.000 unicode.py:63(<listcomp>)
        1    0.000    0.000    0.001    0.001 unicode.py:70(alphas)
        1    0.000    0.000    0.000    0.000 unicode.py:75(nums)
        1    0.000    0.000    0.000    0.000 unicode.py:8(_lazyclassproperty)
        1    0.000    0.000    0.001    0.001 unicode.py:80(alphanums)
        1    0.000    0.000    0.000    0.000 unicode.py:85(identchars)
        7    0.000    0.000    0.000    0.000 unicode.py:9(__init__)
        1    0.000    0.000    0.000    0.000 unicode.py:99(identbodychars)
        1    0.000    0.000    0.000    0.000 units.py:1(<module>)
        1    0.000    0.000    0.000    0.000 units.py:110(ConversionInterface)
        1    0.000    0.000    0.000    0.000 units.py:153(DecimalConverter)
        1    0.000    0.000    0.000    0.000 units.py:189(Registry)
        1    0.000    0.000    0.000    0.000 units.py:54(ConversionError)
        1    0.000    0.000    0.000    0.000 units.py:74(AxisInfo)
        1    0.000    0.000    0.010    0.010 universaldetector.py:28(<module>)
        1    0.000    0.000    0.000    0.000 universaldetector.py:51(UniversalDetector)
        1    0.000    0.000    0.017    0.017 url.py:1(<module>)
        1    0.000    0.000    0.000    0.000 url.py:54(<listcomp>)
        1    0.000    0.000    0.000    0.000 url.py:82(Url)
        1    0.000    0.000    0.000    0.000 utf8prober.py:28(<module>)
        1    0.000    0.000    0.000    0.000 utf8prober.py:35(UTF8Prober)
        2    0.000    0.000    0.001    0.000 util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 util.py:10(<module>)
        1    0.000    0.000    0.000    0.000 util.py:102(_FifoCache)
        1    0.000    0.000    0.000    0.000 util.py:103(__init__)
    18522    0.003    0.000    0.039    0.000 util.py:105(as_namedtuple_iter)
        1    0.000    0.000    0.000    0.000 util.py:108(_platform_supports_abstract_sockets)
       72    0.000    0.000    0.000    0.000 util.py:108(get)
       72    0.000    0.000    0.000    0.000 util.py:111(set_)
        8    0.000    0.000    0.000    0.000 util.py:116(clear)
    18522    0.018    0.000    0.035    0.000 util.py:117(<genexpr>)
        1    0.000    0.000    0.000    0.000 util.py:12(__config_flags)
        1    0.000    0.000    0.000    0.000 util.py:125(LRUMemo)
        1    0.000    0.000    0.000    0.000 util.py:13(Qrel)
        1    0.000    0.000    0.000    0.000 util.py:143(RunConverter)
        2    0.000    0.000    0.000    0.000 util.py:144(__init__)
        4    0.000    0.000    0.000    0.000 util.py:155(predict_type)
        1    0.000    0.000    0.000    0.000 util.py:164(UnboundedMemo)
        1    0.000    0.000    0.000    0.000 util.py:171(register_after_fork)
        1    0.000    0.000    0.000    0.000 util.py:182(Finalize)
       28    0.001    0.000    0.003    0.000 util.py:182(_collapse_string_to_ranges)
     2714    0.001    0.000    0.001    0.000 util.py:185(is_consecutive)
        1    0.000    0.000    0.000    0.000 util.py:19(ScoredDoc)
        2    0.117    0.059    0.996    0.498 util.py:191(as_dict_of_dict)
      161    0.000    0.000    0.000    0.000 util.py:196(escape_re_range_char)
       96    0.000    0.000    0.000    0.000 util.py:199(no_escape_re_range_char)
        1    0.000    0.000    0.000    0.000 util.py:2(<module>)
   400002    0.070    0.000    0.879    0.000 util.py:203(as_namedtuple_iter)
   400002    0.505    0.000    0.808    0.000 util.py:212(<genexpr>)
        4    0.000    0.000    0.000    0.000 util.py:223(<listcomp>)
        1    0.000    0.000    0.000    0.000 util.py:24(Metric)
        4    0.000    0.000    0.000    0.000 util.py:287(flatten_measures)
        1    0.000    0.000    0.000    0.000 util.py:30(GenericQrel)
        6    0.000    0.000    0.001    0.000 util.py:345(parse_trec_measure)
        1    0.000    0.000    0.000    0.000 util.py:368(ForkAwareThreadLock)
        1    0.000    0.000    0.000    0.000 util.py:37(GenericScoredDoc)
        1    0.000    0.000    0.000    0.000 util.py:385(ForkAwareLocal)
        1    0.000    0.000    0.000    0.000 util.py:44(QrelsConverter)
        4    0.000    0.000    0.000    0.000 util.py:45(__init__)
        1    0.000    0.000    0.000    0.000 util.py:48(debug)
        2    0.000    0.000    0.000    0.000 util.py:49(tee)
        2    0.000    0.000    0.000    0.000 util.py:54(<listcomp>)
        6    0.000    0.000    0.000    0.000 util.py:56(predict_type)
        4    0.000    0.000    0.000    0.000 util.py:65(<listcomp>)
        1    0.000    0.000    0.000    0.000 util.py:73(find_spec)
        1    0.000    0.000    0.000    0.000 util.py:81(_UnboundedCache)
        2    0.006    0.003    0.046    0.023 util.py:93(as_dict_of_dict)
        4    0.000    0.000    0.001    0.000 utils.py:1(<module>)
        6    0.000    0.000    0.000    0.000 utils.py:100(wrapper_setattr)
        2    0.000    0.000    0.000    0.000 utils.py:104(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:111(SimpleTextIOWrapper)
        1    0.000    0.000    0.000    0.000 utils.py:131(DisableOnWriteError)
        1    0.000    0.000    0.000    0.000 utils.py:133(_get_indent)
        4    0.000    0.000    0.000    0.000 utils.py:135(disable_on_exception)
        1    0.000    0.000    0.000    0.000 utils.py:147(deprecate)
        2    0.000    0.000    0.000    0.000 utils.py:153(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:166(CallbackIOWrapper)
        1    0.000    0.000    0.001    0.001 utils.py:2(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:234(LambdaNodeVisitor)
      204    0.004    0.000    0.009    0.000 utils.py:249(maybe_convert_indices)
        1    0.000    0.000    0.012    0.012 utils.py:3(<module>)
        3    0.000    0.000    0.000    0.000 utils.py:32(<genexpr>)
        3    0.000    0.000    0.000    0.000 utils.py:33(<genexpr>)
        1    0.000    0.000    0.000    0.000 utils.py:4(<module>)
        2    0.424    0.212    0.595    0.298 utils.py:44(convert_res_to_dict)
      200    0.002    0.000    0.008    0.000 utils.py:457(check_array_indexer)
        1    0.000    0.000    0.008    0.008 utils.py:5(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:5(Utils)
        1    0.000    0.000    0.000    0.000 utils.py:50(FormatReplace)
       12    0.000    0.000    0.000    0.000 utils.py:51(_has_surrogates)
        1    0.000    0.000    0.000    0.000 utils.py:52(_set_function_name)
        1    0.000    0.000    0.000    0.000 utils.py:535(cached_property)
        5    0.000    0.000    0.000    0.000 utils.py:566(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:57(_Deprecate)
        2    0.000    0.000    1.797    0.899 utils.py:60(evaluate)
        1    0.000    0.000    0.000    0.000 utils.py:609(slot_cached_property)
        1    0.000    0.000    0.000    0.000 utils.py:649(_wrapper)
        1    0.000    0.000    0.000    0.000 utils.py:65(Comparable)
        1    0.000    0.000    0.000    0.000 utils.py:69(__init__)
       82    0.000    0.000    0.000    0.000 utils.py:69(is_list_like_indexer)
        2    0.000    0.000    0.000    0.000 utils.py:73(__eq__)
        1    0.000    0.000    0.000    0.000 utils.py:74(__call__)
        1    0.000    0.000    0.000    0.000 utils.py:86(ObjectWrapper)
        1    0.000    0.000    0.000    0.000 uu.py:27(<module>)
        1    0.000    0.000    0.000    0.000 uu.py:39(Error)
        1    0.000    0.000    0.004    0.004 uuid.py:1(<module>)
        5    0.000    0.000    0.000    0.000 uuid.py:132(__init__)
        1    0.000    0.000    0.000    0.000 uuid.py:327(hex)
        1    0.000    0.000    0.000    0.000 uuid.py:72(SafeUUID)
        1    0.000    0.000    0.000    0.000 uuid.py:78(UUID)
        1    0.000    0.000    0.000    0.000 uuid.py:780(uuid4)
        1    0.000    0.000    0.000    0.000 vaswani.py:1(<module>)
        1    0.000    0.000    0.000    0.000 vaswani.py:115(_init)
        1    0.000    0.000    0.000    0.000 vaswani.py:25(VaswaniDocs)
        1    0.000    0.000    0.000    0.000 vaswani.py:26(__init__)
        1    0.000    0.000    0.000    0.000 vaswani.py:66(VaswaniQueries)
        1    0.000    0.000    0.000    0.000 vaswani.py:67(__init__)
        1    0.000    0.000    0.000    0.000 vaswani.py:92(VaswaniQrels)
        1    0.000    0.000    0.000    0.000 vaswani.py:93(__init__)
        2    0.000    0.000    0.000    0.000 version.py:1(<module>)
        1    0.000    0.000    0.001    0.001 version.py:10(<module>)
        2    0.000    0.000    0.000    0.000 version.py:106(LegacyVersion)
     1616    0.001    0.000    0.026    0.000 version.py:107(__init__)
    14366    0.007    0.000    0.013    0.000 version.py:187(_parse_version_parts)
     1616    0.008    0.000    0.025    0.000 version.py:205(_legacy_cmpkey)
        1    0.000    0.000    0.004    0.004 version.py:257(Version)
        6    0.000    0.000    0.000    0.000 version.py:261(__init__)
        1    0.000    0.000    0.000    0.000 version.py:267(LooseVersion)
        1    0.000    0.000    0.000    0.000 version.py:267(Version)
       20    0.000    0.000    0.000    0.000 version.py:271(<genexpr>)
     2700    0.009    0.000    0.021    0.000 version.py:271(__init__)
     4252    0.001    0.000    0.001    0.000 version.py:282(<genexpr>)
       10    0.000    0.000    0.000    0.000 version.py:302(__init__)
      552    0.002    0.000    0.004    0.000 version.py:305(__str__)
       10    0.000    0.000    0.000    0.000 version.py:307(parse)
        1    0.000    0.000    0.000    0.000 version.py:31(Version)
       10    0.000    0.000    0.000    0.000 version.py:312(<listcomp>)
     2166    0.001    0.000    0.001    0.000 version.py:314(<genexpr>)
        5    0.000    0.000    0.000    0.000 version.py:331(_cmp)
      552    0.000    0.000    0.000    0.000 version.py:334(epoch)
      552    0.000    0.000    0.000    0.000 version.py:340(release)
      552    0.000    0.000    0.000    0.000 version.py:346(pre)
      556    0.000    0.000    0.000    0.000 version.py:352(post)
      554    0.000    0.000    0.000    0.000 version.py:357(dev)
      552    0.000    0.000    0.000    0.000 version.py:362(local)
       18    0.000    0.000    0.000    0.000 version.py:393(_parse_letter_version)
        1    0.000    0.000    0.001    0.001 version.py:4(<module>)
     3252    0.000    0.000    0.000    0.000 version.py:420(_parse_letter_version)
        6    0.000    0.000    0.000    0.000 version.py:432(_parse_local_version)
        6    0.000    0.000    0.000    0.000 version.py:444(_cmpkey)
        7    0.000    0.000    0.000    0.000 version.py:459(<lambda>)
     1084    0.000    0.000    0.000    0.000 version.py:461(_parse_local_version)
     1084    0.003    0.000    0.003    0.000 version.py:474(_cmpkey)
     2148    0.003    0.000    0.040    0.000 version.py:48(parse)
     1450    0.000    0.000    0.000    0.000 version.py:490(<lambda>)
        2    0.000    0.000    0.010    0.005 version.py:5(<module>)
        5    0.000    0.000    0.000    0.000 version.py:51(__lt__)
        1    0.000    0.000    0.000    0.000 version.py:54(InvalidVersion)
        1    0.000    0.000    0.000    0.000 version.py:60(_BaseVersion)
        1    0.000    0.000    0.000    0.000 version.py:61(InvalidVersion)
        1    0.000    0.000    0.000    0.000 version.py:67(_BaseVersion)
        1    0.000    0.000    0.000    0.000 version.py:69(__lt__)
     3166    0.001    0.000    0.003    0.000 version.py:74(__lt__)
     3166    0.001    0.000    0.001    0.000 version.py:76(<lambda>)
     6332    0.002    0.000    0.006    0.000 version.py:82(__eq__)
     6332    0.002    0.000    0.002    0.000 version.py:84(<lambda>)
        2    0.000    0.000    0.000    0.000 version.py:87(__ge__)
        1    0.000    0.000    0.001    0.001 version.py:93(StrictVersion)
     9498    0.004    0.000    0.007    0.000 version.py:98(_compare)
        1    0.000    0.000    0.000    0.000 wait.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wait.py:14(NoWayToWaitForSocketError)
        1    0.000    0.000    0.001    0.001 wapo.py:1(<module>)
        1    0.000    0.000    0.001    0.001 wapo.py:150(_init)
        1    0.000    0.000    0.000    0.000 wapo.py:38(WapoDocMedia)
        1    0.000    0.000    0.000    0.000 wapo.py:44(WapoDoc)
        1    0.000    0.000    0.000    0.000 wapo.py:56(TrecBackgroundLinkingQuery)
        1    0.000    0.000    0.000    0.000 wapo.py:62(WapoDocs)
        1    0.000    0.000    0.000    0.000 wapo.py:63(__init__)
       32    0.000    0.000    0.001    0.000 warnings.py:130(filterwarnings)
      116    0.000    0.000    0.000    0.000 warnings.py:165(simplefilter)
      148    0.000    0.000    0.001    0.000 warnings.py:181(_add_filter)
      163    0.000    0.000    0.000    0.000 warnings.py:437(__init__)
      163    0.000    0.000    0.000    0.000 warnings.py:458(__enter__)
      163    0.000    0.000    0.000    0.000 warnings.py:477(__exit__)
        8    0.000    0.000    0.000    0.000 weakref.py:102(__init__)
        2    0.000    0.000    0.000    0.000 weakref.py:159(__setitem__)
        1    0.000    0.000    0.000    0.000 weakref.py:189(get)
        8    0.000    0.000    0.000    0.000 weakref.py:284(update)
        2    0.000    0.000    0.000    0.000 weakref.py:323(__new__)
        2    0.000    0.000    0.000    0.000 weakref.py:328(__init__)
        4    0.000    0.000    0.000    0.000 weakref.py:343(__init__)
        6    0.000    0.000    0.000    0.000 weakref.py:463(popitem)
        1    0.000    0.000    0.000    0.000 webarc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 webarc.py:18(WarcDocs)
       14    0.000    0.000    0.000    0.000 webarc.py:19(__init__)
        1    0.000    0.000    0.000    0.000 webarc.py:9(WarcDoc)
        1    0.000    0.000    0.000    0.000 wget.py:2(<module>)
        1    0.000    0.000    0.001    0.001 widgets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:1224(RadioButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:135(Button)
        1    0.000    0.000    0.000    0.000 widgets.py:1359(SubplotTool)
        1    0.000    0.000    0.000    0.000 widgets.py:1482(Cursor)
        1    0.000    0.000    0.000    0.000 widgets.py:1576(MultiCursor)
        1    0.000    0.000    0.000    0.000 widgets.py:1690(_SelectorWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:1907(SpanSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2119(ToolHandles)
        1    0.000    0.000    0.000    0.000 widgets.py:2177(RectangleSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:232(SliderBase)
        1    0.000    0.000    0.000    0.000 widgets.py:24(LockDraw)
        1    0.000    0.000    0.000    0.000 widgets.py:2582(EllipseSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2652(LassoSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2726(PolygonSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2931(Lasso)
        1    0.000    0.000    0.000    0.000 widgets.py:310(Slider)
        1    0.000    0.000    0.000    0.000 widgets.py:533(RangeSlider)
        1    0.000    0.000    0.000    0.000 widgets.py:62(Widget)
        1    0.000    0.000    0.000    0.000 widgets.py:813(CheckButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:90(AxesWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:964(TextBox)
        1    0.000    0.000    0.003    0.003 wikir.py:1(<module>)
        1    0.000    0.000    0.003    0.003 wikir.py:20(_init)
        1    0.000    0.000    0.000    0.000 win.py:2(<module>)
        1    0.000    0.000    0.001    0.001 xml.py:1(<module>)
        1    0.000    0.000    0.000    0.000 xml.py:202(_EtreeFrameParser)
        1    0.000    0.000    0.000    0.000 xml.py:372(_LxmlFrameParser)
        1    0.000    0.000    0.000    0.000 xml.py:42(_XMLFrameParser)
        1    0.000    0.000    0.001    0.001 xmlbuilder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:13(Options)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:213(DOMEntityResolver)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:257(DOMInputSource)
