         6205180 function calls (6143189 primitive calls) in 2618.830 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 gridspec.py:339(GridSpec)
        1    0.000    0.000    0.000    0.000 gridspec.py:513(GridSpecFromSubplotSpec)
        1    0.000    0.000    0.000    0.000 gridspec.py:580(SubplotSpec)
        1    0.000    0.000    0.005    0.005 groupby.py:1(<module>)
        1    0.000    0.000    0.014    0.014 groupby.py:3100(rank)
        1    0.000    0.000    0.000    0.000 groupby.py:529(GroupByPlot)
        1    0.000    0.000    0.000    0.000 groupby.py:564(BaseGroupBy)
        1    0.000    0.000    0.000    0.000 groupby.py:675(_selected_obj)
        1    0.000    0.000    0.001    0.001 groupby.py:768(GroupBy)
        2    0.000    0.000    0.000    0.000 groupby.py:839(__init__)
        1    0.000    0.000    0.000    0.000 groupby.py:898(__getattr__)
    26/20    0.000    0.000    0.000    0.000 groupby.py:908(__getattribute__)
        1    0.000    0.000    0.000    0.000 grouper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 grouper.py:436(Grouping)
        1    0.000    0.000    0.000    0.000 grouper.py:468(__init__)
        1    0.000    0.000    0.000    0.000 grouper.py:570(name)
        1    0.000    0.000    0.000    0.000 grouper.py:58(Grouper)
        1    0.000    0.000    0.000    0.000 grouper.py:588(_ilevel)
        1    0.000    0.000    0.006    0.006 grouper.py:616(codes)
        1    0.000    0.000    0.000    0.000 grouper.py:640(result_index)
        1    0.000    0.000    0.000    0.000 grouper.py:650(group_index)
        1    0.000    0.000    0.006    0.006 grouper.py:659(_codes_and_uniques)
        1    0.000    0.000    0.000    0.000 grouper.py:700(get_grouper)
        2    0.000    0.000    0.000    0.000 grouper.py:802(<genexpr>)
        2    0.000    0.000    0.000    0.000 grouper.py:803(<genexpr>)
        2    0.000    0.000    0.000    0.000 grouper.py:804(<genexpr>)
        1    0.000    0.000    0.000    0.000 grouper.py:838(is_in_axis)
        1    0.000    0.000    0.000    0.000 grouper.py:851(is_in_obj)
        1    0.000    0.000    0.000    0.000 grouper.py:921(_is_label_like)
        1    0.000    0.000    0.000    0.000 grouper.py:925(_convert_grouper)
        1    0.000    0.000    0.000    0.000 gui.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gui.py:26(tqdm_gui)
        1    0.000    0.000    0.000    0.000 gzip.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gzip.py:116(BadGzipFile)
        1    0.000    0.000    0.000    0.000 gzip.py:120(GzipFile)
        1    0.000    0.000    0.000    0.000 gzip.py:393(_GzipReader)
        1    0.000    0.000    0.000    0.000 gzip.py:74(_PaddedFile)
        1    0.000    0.000    0.000    0.000 hash.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hash.py:10(HashVerificationError)
        1    0.000    0.000    0.000    0.000 hash.py:14(HashVerifier)
        1    0.000    0.000    0.000    0.000 hash.py:37(HashStream)
        2    0.000    0.000    0.006    0.003 hashing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hashing.py:154(NumpyHasher)
        1    0.000    0.000    0.000    0.000 hashing.py:22(_ConsistentSet)
        1    0.000    0.000    0.000    0.000 hashing.py:40(_MyHash)
        1    0.000    0.000    0.000    0.000 hashing.py:47(Hasher)
       14    0.000    0.000    0.000    0.000 hashlib.py:123(__get_openssl_constructor)
        1    0.000    0.000    0.000    0.000 hashlib.py:5(<module>)
        8    0.000    0.000    0.000    0.000 hashlib.py:79(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 hatch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hatch.py:128(Circles)
        1    0.000    0.000    0.000    0.000 hatch.py:136(SmallCircles)
        1    0.000    0.000    0.000    0.000 hatch.py:14(HorizontalHatch)
        1    0.000    0.000    0.000    0.000 hatch.py:144(LargeCircles)
        1    0.000    0.000    0.000    0.000 hatch.py:154(SmallFilledCircles)
        1    0.000    0.000    0.000    0.000 hatch.py:164(Stars)
        1    0.000    0.000    0.000    0.000 hatch.py:31(VerticalHatch)
        1    0.000    0.000    0.000    0.000 hatch.py:48(NorthEastHatch)
        1    0.000    0.000    0.000    0.000 hatch.py:67(SouthEastHatch)
        1    0.000    0.000    0.000    0.000 hatch.py:87(Shapes)
        1    0.000    0.000    0.000    0.000 hatch.py:9(HatchPatternBase)
        1    0.000    0.000    0.000    0.000 header.py:179(Header)
        1    0.000    0.000    0.000    0.000 header.py:413(_ValueFormatter)
        1    0.000    0.000    0.002    0.002 header.py:5(<module>)
        1    0.000    0.000    0.000    0.000 header.py:541(_Accumulator)
        1    0.000    0.000    0.000    0.000 hebrewprober.py:128(HebrewProber)
        1    0.000    0.000    0.000    0.000 hebrewprober.py:28(<module>)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 helpers.py:1044(<listcomp>)
        1    0.000    0.000    0.000    0.000 helpers.py:13(delimited_list)
        1    0.000    0.000    0.080    0.080 helpers.py:2(<module>)
        1    0.000    0.000    0.001    0.001 helpers.py:587(_makeTags)
        1    0.000    0.000    0.001    0.001 helpers.py:645(make_html_tags)
        1    0.000    0.000    0.001    0.001 helpers.py:687(<dictcomp>)
        1    0.000    0.000    0.000    0.000 helpers.py:698(OpAssoc)
        1    0.000    0.000    0.000    0.000 hermite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:1641(Hermite)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1635(HermiteE)
        1    0.000    0.000    0.001    0.001 highwire.py:1(<module>)
        1    0.000    0.000    0.000    0.000 highwire.py:123(TrecGenomicsQueries)
        3    0.000    0.000    0.000    0.000 highwire.py:124(__init__)
        1    0.000    0.000    0.000    0.000 highwire.py:146(HighwireQrels)
        2    0.000    0.000    0.000    0.000 highwire.py:147(__init__)
        1    0.000    0.000    0.001    0.001 highwire.py:176(_init)
        1    0.000    0.000    0.000    0.000 highwire.py:28(HighwireSpan)
        1    0.000    0.000    0.000    0.000 highwire.py:34(HighwireDoc)
        1    0.000    0.000    0.000    0.000 highwire.py:41(TrecGenomicsQrel)
        1    0.000    0.000    0.000    0.000 highwire.py:49(HighwireQrel)
        1    0.000    0.000    0.000    0.000 highwire.py:57(HighwireDocs)
        1    0.000    0.000    0.000    0.000 highwire.py:58(__init__)
        1    0.000    0.000    0.000    0.000 histograms.py:1(<module>)
        1    0.000    0.000    0.001    0.001 hmac.py:1(<module>)
      257    0.000    0.000    0.000    0.000 hmac.py:17(<genexpr>)
      257    0.000    0.000    0.000    0.000 hmac.py:18(<genexpr>)
        1    0.000    0.000    0.000    0.000 hmac.py:26(HMAC)
        1    0.000    0.000    0.000    0.000 hooks.py:3(<module>)
        1    0.000    0.000    0.000    0.000 hopcroft_karp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hopcroft_karp.py:10(HopcroftKarp)
        1    0.000    0.000    0.000    0.000 html.py:1(<module>)
        1    0.000    0.000    0.000    0.000 html.py:161(_HtmlFrameParser)
        1    0.000    0.000    0.000    0.000 html.py:543(_BeautifulSoupHtml5LibFrameParser)
        1    0.000    0.000    0.000    0.000 html.py:654(_LxmlFrameParser)
        1    0.000    0.000    0.000    0.000 html_extractor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 html_extractor.py:22(HtmlDocIter)
        1    0.000    0.000    0.000    0.000 html_extractor.py:41(HtmlDocExtractor)
        1    0.000    0.000    0.000    0.000 html_extractor.py:74(HtmlDocExtractorDocStoreWrapper)
        1    0.000    0.000    0.000    0.000 idna.py:146(Codec)
        4    0.000    0.000    0.000    0.000 idna.py:147(encode)
        1    0.000    0.000    0.000    0.000 idna.py:218(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 idna.py:253(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 idna.py:292(StreamWriter)
        1    0.000    0.000    0.000    0.000 idna.py:295(StreamReader)
        1    0.000    0.000    0.001    0.001 idna.py:3(<module>)
        1    0.000    0.000    0.000    0.000 idna.py:300(getregentry)
        1    0.000    0.000    0.000    0.000 idnadata.py:3(<module>)
        1    0.000    0.000    0.001    0.001 image.py:1(<module>)
        1    0.000    0.000    0.000    0.000 image.py:1011(NonUniformImage)
        1    0.000    0.000    0.000    0.000 image.py:1137(PcolorImage)
        1    0.000    0.000    0.000    0.000 image.py:1291(FigureImage)
        1    0.000    0.000    0.000    0.000 image.py:1354(BboxImage)
        1    0.000    0.000    0.000    0.000 image.py:216(_ImageBase)
        1    0.000    0.000    0.000    0.000 image.py:841(AxesImage)
        1    0.000    0.000    0.017    0.017 index.py:1(<module>)
        1    0.000    0.000    0.000    0.000 index.py:246(IndexingType)
        1    0.000    0.000    0.000    0.000 index.py:255(Indexer)
        1    0.000    0.000    0.000    0.000 index.py:427(DFIndexUtils)
        1    0.000    0.000    0.000    0.000 index.py:482(DFIndexer)
        1    0.000    0.000    0.000    0.000 index.py:522(PythonListIterator)
        1    0.000    0.000    0.000    0.000 index.py:562(FlatJSONDocumentIterator)
        1    0.000    0.000    0.000    0.000 index.py:598(_BaseIterDictIndexer)
        1    0.000    0.000    0.000    0.000 index.py:646(_IterDictIndexer_nofifo)
        1    0.000    0.000    0.000    0.000 index.py:683(_IterDictIndexer_fifo)
        1    0.000    0.000    0.000    0.000 index.py:777(TRECCollectionIndexer)
        1    0.000    0.000    0.000    0.000 index.py:848(FilesIndexer)
        1    0.000    0.000    0.000    0.000 index.py:890(TQDMSizeCollection)
        1    0.000    0.000    0.000    0.000 index.py:927(TQDMCollection)
        1    0.000    0.000    0.015    0.015 index_tricks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 index_tricks.py:108(nd_grid)
        2    0.000    0.000    0.000    0.000 index_tricks.py:143(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:208(MGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:250(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:255(OGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:294(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:300(AxisConcatenator)
        3    0.000    0.000    0.000    0.000 index_tricks.py:310(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:422(RClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:517(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:522(CClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:547(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:554(ndenumerate)
        1    0.000    0.000    0.000    0.000 index_tricks.py:603(ndindex)
        1    0.000    0.000    0.000    0.000 index_tricks.py:680(IndexExpression)
        2    0.000    0.000    0.000    0.000 index_tricks.py:724(__init__)
        1    0.000    0.000    0.000    0.000 indexed_tsv_docstore.py:1(<module>)
        1    0.000    0.000    0.000    0.000 indexed_tsv_docstore.py:14(ZPickleKeyValueStore)
        1    0.000    0.000    0.000    0.000 indexed_tsv_docstore.py:184(IndexedTsvDocStoreTransaction)
        1    0.000    0.000    0.000    0.000 indexed_tsv_docstore.py:221(ZPickleDocStoreTransaction)
        1    0.000    0.000    0.000    0.000 indexed_tsv_docstore.py:255(NumpyPosIndex)
        1    0.000    0.000    0.000    0.000 indexed_tsv_docstore.py:336(IndexedTsvDocstore)
        1    0.000    0.000    0.000    0.000 indexed_tsv_docstore.py:89(IndexedTsvKeyValueStore)
        2    0.000    0.000    0.014    0.007 indexing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 indexing.py:121(IndexingError)
        1    0.000    0.000    0.000    0.000 indexing.py:125(IndexingMixin)
       16    0.000    0.000    0.000    0.000 indexing.py:130(iloc)
        1    0.000    0.000    0.000    0.000 indexing.py:1332(_iLocIndexer)
       28    0.000    0.000    0.000    0.000 indexing.py:1343(_validate_key)
       14    0.000    0.000    0.000    0.000 indexing.py:1419(_is_scalar_access)
       28    0.000    0.000    0.000    0.000 indexing.py:1432(<genexpr>)
       30    0.000    0.000    0.000    0.000 indexing.py:1434(_validate_integer)
       14    0.000    0.000    0.001    0.000 indexing.py:1456(_getitem_tuple)
       16    0.000    0.000    0.001    0.000 indexing.py:1487(_getitem_axis)
        1    0.000    0.000    0.000    0.000 indexing.py:2196(_ScalarAccessIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:2232(_AtIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:2277(_iAtIndexer)
        8    0.000    0.000    0.000    0.000 indexing.py:2311(convert_to_index_sliceable)
        1    0.000    0.000    0.000    0.000 indexing.py:2345(check_bool_indexer)
       28    0.000    0.000    0.000    0.000 indexing.py:2447(is_label_like)
        1    0.000    0.000    0.000    0.000 indexing.py:246(GroupByPositionalSelector)
       44    0.000    0.000    0.000    0.000 indexing.py:2474(check_deprecated_indexers)
       42    0.000    0.000    0.000    0.000 indexing.py:2479(<genexpr>)
       42    0.000    0.000    0.000    0.000 indexing.py:2490(<genexpr>)
        1    0.000    0.000    0.000    0.000 indexing.py:287(GroupByNthSelector)
        1    0.000    0.000    0.000    0.000 indexing.py:31(GroupByIndexingMixin)
        1    0.000    0.000    0.000    0.000 indexing.py:625(_LocationIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:74(_IndexSlice)
       14    0.000    0.000    0.000    0.000 indexing.py:740(_expand_ellipsis)
       42    0.000    0.000    0.000    0.000 indexing.py:745(<genexpr>)
       14    0.000    0.000    0.000    0.000 indexing.py:761(_validate_tuple_indexer)
       14    0.000    0.000    0.000    0.000 indexing.py:777(_is_nested_tuple_indexer)
       42    0.000    0.000    0.000    0.000 indexing.py:783(<genexpr>)
       28    0.000    0.000    0.000    0.000 indexing.py:804(_validate_key_length)
       14    0.000    0.000    0.001    0.000 indexing.py:834(_getitem_lowerdim)
       16    0.000    0.000    0.002    0.000 indexing.py:954(__getitem__)
       42    0.000    0.000    0.000    0.000 indexing.py:957(<genexpr>)
       42    0.000    0.000    0.000    0.000 indexing.py:958(<genexpr>)
        1    0.000    0.000    0.000    0.000 indexing.py:989(_LocIndexer)
        1    0.000    0.000    0.000    0.000 infap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 infap.py:5(_infAP)
        1    0.000    0.000    0.000    0.000 inference.py:1(<module>)
       72    0.000    0.000    0.000    0.000 inference.py:184(is_array_like)
       14    0.000    0.000    0.000    0.000 inference.py:262(is_dict_like)
       41    0.000    0.000    0.000    0.000 inference.py:288(<genexpr>)
        4    0.000    0.000    0.000    0.000 inference.py:294(is_named_tuple)
      171    0.000    0.000    0.000    0.000 inference.py:321(is_hashable)
        4    0.000    0.000    0.000    0.000 inference.py:390(is_dataclass)
        2    0.000    0.000    0.000    0.000 inference.py:98(is_file_like)
        1    0.000    0.000    0.001    0.001 info.py:1(<module>)
        1    0.000    0.000    0.000    0.000 info.py:1016(SeriesTableBuilder)
        1    0.000    0.000    0.000    0.000 info.py:1048(SeriesTableBuilderNonVerbose)
        1    0.000    0.000    0.000    0.000 info.py:1062(SeriesTableBuilderVerbose)
        1    0.000    0.000    0.000    0.000 info.py:368(BaseInfo)
        1    0.000    0.000    0.000    0.000 info.py:451(DataFrameInfo)
        1    0.000    0.000    0.000    0.000 info.py:527(SeriesInfo)
        1    0.000    0.000    0.000    0.000 info.py:590(InfoPrinterAbstract)
        1    0.000    0.000    0.000    0.000 info.py:608(DataFrameInfoPrinter)
        1    0.000    0.000    0.000    0.000 info.py:689(SeriesInfoPrinter)
        1    0.000    0.000    0.000    0.000 info.py:732(TableBuilderAbstract)
        1    0.000    0.000    0.000    0.000 info.py:788(DataFrameTableBuilder)
        1    0.000    0.000    0.000    0.000 info.py:839(DataFrameTableBuilderNonVerbose)
        1    0.000    0.000    0.000    0.000 info.py:857(TableBuilderVerboseMixin)
        1    0.000    0.000    0.000    0.000 info.py:950(DataFrameTableBuilderVerbose)
        1    0.000    0.000    0.003    0.003 inspect.py:1(<module>)
      135    0.001    0.000    0.007    0.000 inspect.py:1102(getfullargspec)
       47    0.000    0.000    0.000    0.000 inspect.py:1207(formatannotation)
     4287    0.001    0.000    0.002    0.000 inspect.py:158(isfunction)
      123    0.000    0.000    0.000    0.000 inspect.py:1720(_signature_get_user_defined_method)
      419    0.001    0.000    0.004    0.000 inspect.py:1812(_signature_bound_method)
       41    0.000    0.000    0.000    0.000 inspect.py:1838(_signature_is_builtin)
       41    0.000    0.000    0.000    0.000 inspect.py:1850(_signature_is_functionlike)
     1965    0.021    0.000    0.061    0.000 inspect.py:2124(_signature_from_function)
2530/1987    0.009    0.000    0.081    0.000 inspect.py:2218(_signature_from_callable)
      596    0.000    0.000    0.000    0.000 inspect.py:2246(<lambda>)
        1    0.000    0.000    0.000    0.000 inspect.py:2420(_void)
        1    0.000    0.000    0.000    0.000 inspect.py:2424(_empty)
        1    0.000    0.000    0.000    0.000 inspect.py:2428(_ParameterKind)
        1    0.000    0.000    0.000    0.000 inspect.py:2457(Parameter)
    12591    0.014    0.000    0.024    0.000 inspect.py:2489(__init__)
    28549    0.003    0.000    0.003    0.000 inspect.py:2539(name)
     2817    0.000    0.000    0.000    0.000 inspect.py:2543(default)
     1349    0.000    0.000    0.000    0.000 inspect.py:2547(annotation)
    24439    0.002    0.000    0.002    0.000 inspect.py:2551(kind)
       77    0.000    0.000    0.000    0.000 inspect.py:2555(replace)
       98    0.000    0.000    0.000    0.000 inspect.py:2573(__str__)
        1    0.000    0.000    0.000    0.000 inspect.py:2612(BoundArguments)
        1    0.000    0.000    0.000    0.000 inspect.py:2742(Signature)
     2469    0.009    0.000    0.014    0.000 inspect.py:2772(__init__)
    14421    0.004    0.000    0.005    0.000 inspect.py:2821(<genexpr>)
       41    0.000    0.000    0.000    0.000 inspect.py:285(isbuiltin)
     1852    0.001    0.000    0.078    0.000 inspect.py:2851(from_callable)
     4839    0.001    0.000    0.001    0.000 inspect.py:2857(parameters)
      190    0.000    0.000    0.000    0.000 inspect.py:2861(return_annotation)
      502    0.001    0.000    0.003    0.000 inspect.py:2865(replace)
       41    0.000    0.000    0.001    0.000 inspect.py:3057(__str__)
     1852    0.001    0.000    0.079    0.000 inspect.py:3103(signature)
       15    0.000    0.000    0.000    0.000 inspect.py:487(getmro)
     1893    0.003    0.000    0.005    0.000 inspect.py:493(unwrap)
     2481    0.001    0.000    0.002    0.000 inspect.py:513(_is_wrapper)
      101    0.000    0.000    0.000    0.000 inspect.py:534(_findclass)
      101    0.000    0.000    0.001    0.000 inspect.py:544(_finddoc)
     2349    0.002    0.000    0.032    0.000 inspect.py:606(getdoc)
     2743    0.023    0.000    0.040    0.000 inspect.py:625(cleandoc)
      145    0.000    0.000    0.000    0.000 inspect.py:63(ismodule)
      705    0.000    0.000    0.001    0.000 inspect.py:72(isclass)
      145    0.000    0.000    0.000    0.000 inspect.py:726(getmodule)
      101    0.000    0.000    0.000    0.000 inspect.py:80(ismethod)
        1    0.000    0.000    0.000    0.000 inspect.py:895(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:897(BlockFinder)
       41    0.000    0.000    0.000    0.000 inspect.py:90(ismethoddescriptor)
        1    0.000    0.000    0.000    0.000 inst.py:1(<module>)
        1    0.000    0.000    0.000    0.000 inst.py:28(_INSQ)
        1    0.000    0.000    0.000    0.000 inst.py:5(_INST)
        1    0.000    0.000    0.002    0.002 integer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 integer.py:235(IntegerArray)
        1    0.000    0.000    0.000    0.000 integer.py:43(_IntegerDtype)
        1    0.000    0.000    0.000    0.000 integer.py:432(Int8Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:439(Int16Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:446(Int32Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:453(Int64Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:460(UInt8Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:467(UInt16Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:474(UInt32Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:481(UInt64Dtype)
        1    0.000    0.000    0.000    0.000 interface.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interface.py:507(_CustomLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:53(LinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:553(_AdjointLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:573(_TransposedLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:604(_SumLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:632(_ProductLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:661(_ScaledLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:688(_PowerLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:723(MatrixLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:738(_AdjointMatrixOperator)
        1    0.000    0.000    0.000    0.000 interface.py:753(IdentityOperator)
        1    0.000    0.000    0.003    0.003 interpolate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interpolate.py:1358(BPoly)
        1    0.000    0.000    0.000    0.000 interpolate.py:1912(NdPPoly)
        1    0.000    0.000    0.000    0.000 interpolate.py:2345(RegularGridInterpolator)
        1    0.000    0.000    0.000    0.000 interpolate.py:2731(_ppform)
        1    0.000    0.000    0.000    0.000 interpolate.py:332(interp1d)
        1    0.000    0.000    0.000    0.000 interpolate.py:724(_PPolyBase)
        1    0.000    0.000    0.000    0.000 interpolate.py:89(interp2d)
        1    0.000    0.000    0.000    0.000 interpolate.py:949(PPoly)
        1    0.000    0.000    0.003    0.003 interpolation.py:31(<module>)
        1    0.000    0.000    0.001    0.001 interpolative.py:32(<module>)
        2    0.000    0.000    0.014    0.007 interval.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interval.py:145(IntervalIndex)
        1    0.000    0.000    0.001    0.001 interval.py:171(IntervalArray)
        1    0.000    0.000    0.000    0.000 intranges.py:1(<module>)
        1    0.000    0.000    0.000    0.000 invalid.py:1(<module>)
       34    0.000    0.000    0.000    0.000 invalid.py:38(make_invalid_op)
        1    0.000    0.000    0.000    0.000 io.py:1(<module>)
        1    0.000    0.000    0.029    0.029 io.py:280(read_topics)
        1    0.003    0.003    0.029    0.029 io.py:350(_read_topics_singleline)
        1    0.000    0.000    0.011    0.011 io.py:371(read_qrels)
        1    0.000    0.000    0.000    0.000 iprec.py:1(<module>)
        1    0.000    0.000    0.000    0.000 iprec.py:5(_IPrec)
        1    0.000    0.000    0.000    0.000 isoparser.py:2(<module>)
        4    0.000    0.000    0.000    0.000 isoparser.py:22(_takes_ascii)
        1    0.000    0.000    0.000    0.000 isoparser.py:42(isoparser)
        1    0.000    0.000    0.000    0.000 isoparser.py:43(__init__)
        1    0.000    0.000    0.004    0.004 iterative.py:1(<module>)
        4    0.000    0.000    0.000    0.000 iterative.py:119(set_docstring)
        4    0.000    0.000    0.000    0.000 iterative.py:120(combine)
        1    0.000    0.000    0.000    0.000 iterators.py:5(<module>)
        1    0.000    0.000    0.002    0.002 ivp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ivp.py:24(OdeResult)
        1    0.000    0.000    0.000    0.000 jisfreq.py:44(<module>)
        1    0.000    0.000    0.000    0.000 jnius_config.py:1(<module>)
        3    0.000    0.000    0.000    0.000 jnius_config.py:17(check_vm_running)
        3    0.000    0.000    0.000    0.000 jnius_config.py:52(add_classpath)
        1    0.000    0.000    0.001    0.001 jnius_config.py:65(get_classpath)
        1    0.000    0.000    0.001    0.001 jnius_config.py:87(expand_classpath)
        1    0.000    0.000    0.000    0.000 jpcntx.py:116(JapaneseContextAnalysis)
        1    0.000    0.000    0.000    0.000 jpcntx.py:183(SJISContextAnalysis)
        1    0.000    0.000    0.000    0.000 jpcntx.py:212(EUCJPContextAnalysis)
        1    0.000    0.000    0.000    0.000 jpcntx.py:30(<module>)
        1    0.000    0.000    0.000    0.000 judged.py:1(<module>)
        1    0.000    0.000    0.000    0.000 judged.py:5(_Judged)
        1    0.000    0.000    0.000    0.000 judged_provider.py:1(<module>)
        1    0.000    0.000    0.000    0.000 judged_provider.py:29(JudgedEvaluator)
        1    0.000    0.000    0.000    0.000 judged_provider.py:7(JudgedProvider)
        1    0.000    0.000    0.000    0.000 kde.py:21(<module>)
        1    0.000    0.000    0.000    0.000 kde.py:41(gaussian_kde)
        1    0.000    0.000    0.000    0.000 kdtree.py:189(KDTree)
        1    0.000    0.000    0.000    0.000 kdtree.py:270(node)
        1    0.000    0.000    0.001    0.001 kdtree.py:3(<module>)
        1    0.000    0.000    0.000    0.000 kdtree.py:301(leafnode)
        1    0.000    0.000    0.000    0.000 kdtree.py:310(innernode)
        1    0.000    0.000    0.000    0.000 kdtree.py:81(Rectangle)
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1592(Laguerre)
        1    0.000    0.000    0.001    0.001 langbulgarianmodel.py:4(<module>)
        1    0.000    0.000    0.000    0.000 langgreekmodel.py:4(<module>)
        1    0.000    0.000    0.000    0.000 langhebrewmodel.py:4(<module>)
        1    0.000    0.000    0.000    0.000 langrussianmodel.py:4(<module>)
        1    0.000    0.000    0.000    0.000 langthaimodel.py:4(<module>)
        1    0.000    0.000    0.000    0.000 langturkishmodel.py:4(<module>)
        1    0.000    0.000    0.004    0.004 lapack.py:1(<module>)
       48    0.000    0.000    0.000    0.000 lapack.py:876(backtickrepl)
        1    0.000    0.000    0.000    0.000 latin1prober.py:29(<module>)
        1    0.000    0.000    0.000    0.000 latin1prober.py:96(Latin1Prober)
        1    0.000    0.000    0.000    0.000 lazy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lazy.py:118(<listcomp>)
        1    0.000    0.000    0.000    0.000 lazy.py:121(LazySet)
        2    0.000    0.000    0.000    0.000 lazy.py:139(__new__)
        2    0.000    0.000    0.000    0.000 lazy.py:144(LazySet)
       84    0.000    0.000    0.000    0.000 lazy.py:149(lazy)
        1    0.000    0.000    0.000    0.000 lazy.py:16(LazyDict)
        1    0.000    0.000    0.000    0.000 lazy.py:172(<listcomp>)
        1    0.000    0.000    0.000    0.000 lazy.py:71(LazyList)
        2    0.000    0.000    0.000    0.000 lazy.py:84(__new__)
        2    0.000    0.000    0.000    0.000 lazy.py:91(LazyList)
       62    0.000    0.000    0.000    0.000 lazy.py:96(lazy)
        1    0.000    0.000    0.000    0.000 lazy_libs.py:3(<module>)
        1    0.000    0.000    0.000    0.000 lazylibs.py:3(<module>)
        1    0.000    0.000    0.000    0.000 lbfgsb.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lbfgsb.py:402(LbfgsInvHessProduct)
        1    0.027    0.027 2618.867 2618.867 learning_rank.py:1(<module>)
        1    0.000    0.000    0.001    0.001 least_squares.py:1(<module>)
        1    0.000    0.000    0.003    0.003 legend.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legend.py:269(Legend)
        1    0.000    0.000    0.000    0.000 legend.py:51(DraggableLegend)
        1    0.000    0.000    0.000    0.000 legend_handler.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legend_handler.py:132(HandlerNpoints)
        7    0.000    0.000    0.000    0.000 legend_handler.py:136(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:176(HandlerNpointsYoffsets)
        4    0.000    0.000    0.000    0.000 legend_handler.py:181(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:208(HandlerLine2D)
        3    0.000    0.000    0.000    0.000 legend_handler.py:212(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:259(HandlerPatch)
        2    0.000    0.000    0.000    0.000 legend_handler.py:263(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:305(HandlerStepPatch)
